time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-12-08T10:44:28.770Z,40.224,-121.1746667,2.41,2.18,md,16,81,0.2566,0.11,nc,nc72565761,2015-12-09T02:35:23.434Z,"9km SSE of Chester, California",earthquake
2015-12-08T10:21:02.940Z,33.4701667,-116.485,10.71,0.67,ml,24,100,0.07262,0.12,ci,ci37499720,2015-12-08T15:58:48.203Z,"20km ESE of Anza, California",earthquake
2015-12-08T10:10:23.000Z,63.6016,-149.446,0.3,1.1,ml,,,,0.26,ak,ak12172113,2015-12-08T10:32:45.607Z,"33km NW of Cantwell, Alaska",earthquake
2015-12-08T10:05:56.000Z,65.3336,-148.9561,16.5,1.2,ml,,,,0.72,ak,ak12172111,2015-12-08T10:32:44.961Z,"70km NW of Ester, Alaska",earthquake
2015-12-08T10:05:12.590Z,38.8196678,-122.7819977,1.53,0.83,md,9,167,0.01433,0.01,nc,nc72565756,2015-12-08T10:06:49.280Z,"5km W of Cobb, California",earthquake
2015-12-08T09:57:35.031Z,37.3633,-117.0471,20.1,-0.3,ml,3,283.53,0.339,0.0297,nn,nn00521860,2015-12-09T02:36:55.549Z,"41km SSE of Goldfield, Nevada",earthquake
2015-12-08T09:49:57.900Z,35.8566667,-82.0601667,0.09,2.16,md,14,52,0.219,0.17,se,se60021003,2015-12-09T22:50:23.586Z,"6km S of Spruce Pine, North Carolina",earthquake
2015-12-08T09:43:05.000Z,60.2281,-141.4103,0,1.4,ml,,,,0.91,ak,ak12172110,2015-12-08T10:04:03.114Z,"59km ENE of Cape Yakataga, Alaska",earthquake
2015-12-08T09:35:52.930Z,38.8076668,-122.8119965,0.73,0.52,md,8,100,0.01305,0.02,nc,nc72565746,2015-12-08T09:37:28.980Z,"5km NW of The Geysers, California",earthquake
2015-12-08T09:29:57.570Z,35.9980011,-120.5615005,1.14,1.5,md,15,81,0.02318,0.08,nc,nc72565741,2015-12-08T09:31:33.090Z,"24km SW of Coalinga, California",earthquake
2015-12-08T09:28:03.170Z,30.9848,130.5356,127.01,4.8,mb,,58,0.527,1.4,us,us10004539,2015-12-08T17:30:45.854Z,"29km SSW of Ibusuki, Japan",earthquake
2015-12-08T09:24:11.000Z,60.1413,-141.0369,13.6,1.4,ml,,,,0.26,ak,ak12172107,2015-12-08T09:50:20.359Z,"77km E of Cape Yakataga, Alaska",earthquake
2015-12-08T09:12:27.290Z,36.0076667,-117.3986667,4.97,1.15,ml,17,55,0.08879,0.14,ci,ci37499712,2015-12-08T15:50:40.928Z,"27km N of Searles Valley, California",earthquake
2015-12-08T08:57:36.460Z,35.3736667,-117.3898333,7.05,2.34,ml,34,48,0.1116,0.14,ci,ci37499704,2015-12-08T15:41:35.410Z,"22km E of Johannesburg, California",earthquake
2015-12-08T08:27:08.440Z,34.3738333,-118.602,1.97,1.44,ml,42,73,0.03185,0.23,ci,ci37499696,2015-12-08T15:32:39.153Z,"9km SSW of Valencia, California",earthquake
2015-12-08T07:19:38.167Z,38.526,-118.413,12.4,-0.1,ml,5,154.63,0.109,0.0918,nn,nn00521830,2015-12-09T02:35:39.868Z,"18km E of Hawthorne, Nevada",earthquake
2015-12-08T07:08:25.030Z,33.5923333,-116.8143333,7.7,0.78,ml,37,32,0.04195,0.12,ci,ci37499688,2015-12-08T15:10:51.220Z,"14km WNW of Anza, California",earthquake
2015-12-08T07:00:51.757Z,39.3315,-119.9665,8.7,0,ml,6,155.58,0.067,0.1581,nn,nn00521829,2015-12-09T02:35:38.810Z,"8km N of Incline Village, Nevada",earthquake
2015-12-08T06:34:06.000Z,61.3814,-147.5907,22.1,2.2,ml,,,,0.92,ak,ak12171091,2015-12-08T06:54:41.979Z,"72km WNW of Valdez, Alaska",earthquake
2015-12-08T06:25:45.200Z,19.5109,-65.5345,103,2.7,Md,5,313.2,1.21991216,0.55,pr,pr15342000,2015-12-08T14:28:22.854Z,"124km NNE of Vieques, Puerto Rico",earthquake
2015-12-08T06:22:06.391Z,41.8553,-119.6334,10.2,2.5,ml,8,132.79,0.156,0.2003,nn,nn00521815,2015-12-09T02:35:44.269Z,"69km ESE of Lakeview, Oregon",earthquake
2015-12-08T06:19:50.600Z,18.1753,-67.1155,23,2.4,Md,9,122.4,0.02694946,0.25,pr,pr15342002,2015-12-08T07:38:21.684Z,"3km SE of Mayaguez, Puerto Rico",earthquake
2015-12-08T06:02:15.900Z,18.6965,-67.6498,10,3,Md,12,306,0.35034296,0.55,pr,pr15342001,2015-12-08T14:04:59.931Z,"57km NW of Rincon, Puerto Rico",earthquake
2015-12-08T06:01:05.400Z,35.873,-96.9379,5.86,2.2,mb_lg,,52,0.113,0.56,us,us1000451l,2015-12-08T21:46:59.053Z,"14km SE of Perkins, Oklahoma",earthquake
2015-12-08T05:54:25.210Z,17.2397,147.5666,28.23,4.9,mb,,77,4.465,1.08,us,us1000451k,2015-12-08T13:56:54.403Z,"213km ESE of Pagan, Northern Mariana Islands",earthquake
2015-12-08T05:38:26.000Z,62.2104,-150.1074,23.4,1.4,ml,,,,0.08,ak,ak12170177,2015-12-08T06:02:41.708Z,"12km S of Talkeetna, Alaska",earthquake
2015-12-08T05:14:38.792Z,38.5258,-118.4148,11.3,0.5,ml,10,111.3,0.109,0.1222,nn,nn00521813,2015-12-09T02:35:09.604Z,"18km E of Hawthorne, Nevada",earthquake
2015-12-08T05:13:54.890Z,33.4701667,-116.4853333,10.52,0.6,ml,25,100,0.07281,0.17,ci,ci37499680,2015-12-08T15:00:25.027Z,"20km ESE of Anza, California",earthquake
2015-12-08T05:08:07.054Z,38.5303,-118.4087,10.9,0.2,ml,5,158.32,0.11,0.0547,nn,nn00521812,2015-12-09T02:35:07.639Z,"18km E of Hawthorne, Nevada",earthquake
2015-12-08T04:41:00.570Z,48.2663333,-114.186,12.94,2.07,ml,12,122,0.282,0.16,mb,mb80112084,2015-12-08T14:54:30.380Z,"8km NE of Evergreen, Montana",earthquake
2015-12-08T04:40:01.280Z,38.8235016,-122.7766647,1,1.4,md,17,108,0.008732,0.02,nc,nc72565706,2015-12-08T04:41:36.890Z,"4km W of Cobb, California",earthquake
2015-12-08T04:36:55.270Z,38.7878342,-122.746666,0.27,1.15,md,15,65,0.009024,0.04,nc,nc72565701,2015-12-08T04:38:32.090Z,"1km NE of The Geysers, California",earthquake
2015-12-08T04:17:50.850Z,38.3127,73.2614,10,4.7,mb,,216,1.488,0.91,us,us1000450u,2015-12-08T12:20:32.961Z,"63km WNW of Murghob, Tajikistan",earthquake
2015-12-08T04:17:38.000Z,60.2325,-141.2222,0,1.5,ml,,,,0.46,ak,ak12169265,2015-12-08T04:37:39.664Z,"69km ENE of Cape Yakataga, Alaska",earthquake
2015-12-08T04:01:14.000Z,60.4117,-151.8189,73.8,2.1,ml,,,,0.54,ak,ak12168455,2015-12-08T04:10:28.836Z,"28km W of Cohoe, Alaska",earthquake
2015-12-08T04:00:41.960Z,36.1228,-97.0618,5.13,2,ml,,55,0.247,0.62,us,us1000450m,2015-12-08T13:56:27.989Z,"0km NNW of Stillwater, Oklahoma",earthquake
2015-12-08T03:50:15.350Z,42.0911667,-111.8853333,0.8,1.15,md,11,236,0.19,0.09,uu,uu60131782,2015-12-08T18:28:57.254Z,"0km SW of Preston, Idaho",earthquake
2015-12-08T03:42:24.840Z,36.231,-117.8963333,5.86,0.74,ml,13,258,0.1882,0.14,ci,ci37499672,2015-12-08T18:02:42.083Z,"11km ESE of Olancha, California",earthquake
2015-12-08T03:39:24.730Z,38.8218346,-122.7851639,1.28,1.2,md,19,40,0.00925,0.02,nc,nc72565681,2015-12-08T03:41:01.400Z,"5km W of Cobb, California",earthquake
2015-12-08T03:33:25.980Z,38.8250008,-122.8318329,1.83,1.14,md,21,51,0.01387,0.05,nc,nc72565671,2015-12-08T03:35:01.330Z,"8km NW of The Geysers, California",earthquake
2015-12-08T03:18:08.393Z,36.7458,-116.2334,6.6,0,ml,7,166.74,0.025,0.0425,nn,nn00521847,2015-12-09T02:36:37.639Z,"50km ESE of Beatty, Nevada",earthquake
2015-12-08T03:15:49.800Z,34.029,-117.097,8.31,0.9,ml,42,55,0.01433,0.13,ci,ci37499664,2015-12-08T14:30:03.938Z,"5km W of Yucaipa, California",earthquake
2015-12-08T03:14:36.810Z,38.8269997,-122.8616638,1.43,0.68,md,8,180,0.01407,0.01,nc,nc72565666,2015-12-08T03:16:12.190Z,"10km WNW of The Geysers, California",earthquake
2015-12-08T03:14:26.463Z,38.823,-119.4668,14.1,1.1,ml,8,123.46,0.132,0.0929,nn,nn00521845,2015-12-09T02:36:28.131Z,"11km WNW of Smith Valley, Nevada",earthquake
2015-12-08T03:08:17.280Z,43.5072,-126.9325,10,3.6,ml,,247,2.003,1.28,us,us10004501,2015-12-08T05:23:54.633Z,"209km WNW of Bandon, Oregon",earthquake
2015-12-08T02:48:26.000Z,59.8897,-153.2021,121.5,3.5,Ml,,,,0.54,ak,ak12168322,2015-12-10T18:00:56.037Z,"71km SSW of Redoubt Volcano, Alaska",earthquake
2015-12-08T02:39:08.100Z,33.4886667,-116.4845,13.36,0.64,ml,28,97,0.06011,0.12,ci,ci37499656,2015-12-08T14:15:06.838Z,"19km ESE of Anza, California",earthquake
2015-12-08T02:11:45.238Z,35.9829,-114.8165,3.5,1.3,ml,6,213.88,0.258,0.0868,nn,nn00521811,2015-12-09T02:35:05.898Z,"1km ENE of Boulder City, Nevada",earthquake
2015-12-08T02:04:39.830Z,36.9394,-97.8068,6.3,3.1,mb_lg,,45,0.097,0.16,us,us100044zm,2015-12-09T01:13:41.453Z,"16km NNW of Medford, Oklahoma",earthquake
2015-12-08T01:14:48.210Z,38.7878342,-122.7351685,0.84,0.37,md,10,66,0.004749,0.1,nc,nc72565656,2015-12-08T01:16:21.380Z,"2km ENE of The Geysers, California",earthquake
2015-12-08T01:07:41.000Z,63.3108,-149.8382,100,2.3,ml,,,,0.65,ak,ak12166556,2015-12-08T01:21:00.783Z,"45km W of Cantwell, Alaska",earthquake
2015-12-08T01:04:07.800Z,37.4128,-118.5638,12.4,1.1,Md,22,75.5999939520005,0.06288207,0.05,nc,nc72565651,2015-12-09T02:35:01.476Z,"11km WNW of West Bishop, California",earthquake
2015-12-08T00:59:36.000Z,61.7997,-149.0407,12.1,1.8,ml,,,,0.86,ak,ak12166550,2015-12-08T01:21:00.148Z,"10km W of Sutton-Alpine, Alaska",earthquake
2015-12-08T00:29:49.800Z,36.9432,-97.8095,3.83,3,ml,,37,,0.45,us,us100044yw,2015-12-14T05:12:52.264Z,"16km NNW of Medford, Oklahoma",earthquake
2015-12-08T00:25:42.260Z,36.9274,-97.7565,4.84,3.2,mb_lg,,23,0.112,0.66,us,us100044ym,2015-12-08T07:52:51.731Z,"13km N of Medford, Oklahoma",earthquake
2015-12-08T00:10:18.000Z,65.0028,-147.3248,0.1,1.5,ml,,,,1.06,ak,ak12165668,2015-12-08T00:41:47.266Z,"24km NNE of Badger, Alaska",earthquake
2015-12-08T00:08:30.600Z,36.9451,-97.815,3.913,3.5,mwr,,60,,0.41,us,us100044ya,2015-12-14T01:27:14.725Z,"16km NNW of Medford, Oklahoma",earthquake
2015-12-08T00:05:23.050Z,37.5183333,-119.338,4.67,0.93,md,6,254,0.1899,0.16,nc,nc72565631,2015-12-08T00:32:43.040Z,"32km SE of Yosemite Valley, California",earthquake
2015-12-07T23:44:19.750Z,36.8131667,-111.5738333,6.02,1.76,md,9,163,0.784,0.36,uu,uu60131772,2015-12-08T18:10:18.700Z,"14km WSW of LeChee, Arizona",earthquake
2015-12-07T23:39:40.000Z,60.1705,-141.2301,0,1,ml,,,,0.54,ak,ak12165645,2015-12-12T13:40:48.841Z,"67km E of Cape Yakataga, Alaska",earthquake
2015-12-07T23:27:19.390Z,39.1998,40.2894,10,4.5,mwr,,28,1.506,0.68,us,us100044xr,2015-12-14T00:37:10.328Z,"13km SSW of Kigi, Turkey",earthquake
2015-12-07T23:27:10.410Z,38.7954,73.0724,66.48,4.2,mb,,129,1.201,1.36,us,us100044y7,2015-12-14T01:09:34.794Z,"47km WSW of Karakul, Tajikistan",earthquake
2015-12-07T23:14:06.790Z,33.3186667,-117.1638333,-0.72,0.79,ml,20,213,0.1309,0.18,ci,ci37499640,2015-12-08T02:24:51.998Z,"10km WSW of Pala, California",quarry blast
2015-12-07T23:12:27.000Z,61.0684,-151.4454,67.6,2.1,ml,,,,0.6,ak,ak12164862,2015-12-12T13:40:47.798Z,"42km NNW of Nikiski, Alaska",earthquake
2015-12-07T23:11:45.650Z,37.3696667,-118.6456667,8.34,1.19,md,8,168,0.06769,0.1,nc,nc72565626,2015-12-07T23:41:05.410Z,"16km W of West Bishop, California",earthquake
2015-12-07T23:10:04.300Z,19.6835,-65.4872,33,3.4,Md,13,295.2,1.38160891,0.23,pr,pr15341005,2015-12-13T06:11:32.040Z,"144km NNE of Vieques, Puerto Rico",earthquake
2015-12-07T22:59:57.180Z,33.4165,-116.364,12.68,1.42,ml,39,62,0.08957,0.15,ci,ci37499624,2015-12-08T02:39:32.480Z,"18km N of Borrego Springs, California",earthquake
2015-12-07T22:56:18.460Z,40.1558333,-121.0955,1.38,1.47,md,5,350,0.3474,0.37,nc,nc72565611,2015-12-07T23:30:32.530Z,"12km W of Greenville, California",earthquake
2015-12-07T22:53:36.730Z,14.2148,-90.8528,108.62,5.7,mb,,91,1.458,1.26,us,us100044xh,2015-12-11T22:55:53.390Z,"1km NNW of Masagua, Guatemala",earthquake
2015-12-07T22:51:20.640Z,33.9878333,-117.5265,2.87,0.9,ml,26,100,0.03363,0.11,ci,ci37499616,2015-12-08T02:46:29.159Z,"1km WSW of Mira Loma, California",earthquake
2015-12-07T22:45:44.000Z,60.5083,-147.3653,4.3,1.4,ml,,,,0.49,ak,ak12241499,2015-12-12T13:42:38.043Z,"77km ESE of Whittier, Alaska",earthquake
2015-12-07T22:38:04.480Z,35.287,-118.9596667,18.14,1.83,ml,31,54,0.08035,0.17,ci,ci37499608,2015-12-08T18:38:52.383Z,"5km NW of Lamont, California",earthquake
2015-12-07T22:36:13.250Z,38.8216667,-122.8423309,1.96,0.84,md,11,145,0.005884,0.01,nc,nc72565601,2015-12-07T22:37:50.360Z,"8km WNW of The Geysers, California",earthquake
2015-12-07T22:34:36.000Z,62.962,-150.4386,92.2,1.9,ml,,,,0.58,ak,ak12164762,2015-12-12T13:40:51.467Z,"73km NNW of Talkeetna, Alaska",earthquake
2015-12-07T22:33:14.000Z,60.1578,-141.2697,0,1.1,ml,,,,0.25,ak,ak12164761,2015-12-12T13:40:19.312Z,"65km E of Cape Yakataga, Alaska",earthquake
2015-12-07T22:21:16.000Z,63.1478,-144.3595,6.5,1.1,ml,,,,0.63,ak,ak12163994,2015-12-12T13:42:42.466Z,"72km WSW of Tok, Alaska",earthquake
2015-12-07T22:19:13.000Z,60.2035,-152.4123,89.7,1.7,ml,,,,0.39,ak,ak12241495,2015-12-12T13:42:43.141Z,"36km SSE of Redoubt Volcano, Alaska",earthquake
2015-12-07T22:07:09.000Z,64.752,-147.7818,13.6,0.3,ml,,,,0.27,ak,ak12163993,2015-12-12T13:42:41.699Z,"10km SSW of Fairbanks, Alaska",earthquake
2015-12-07T22:01:22.940Z,38.5733,72.8784,10,4.5,mb,,118,1.235,1.5,us,us100044wq,2015-12-08T06:03:52.207Z,"75km SW of Karakul, Tajikistan",earthquake
2015-12-07T22:00:15.000Z,64.4111,-147.272,1.5,1.7,ml,,,,0.51,ak,ak12163991,2015-12-12T13:40:50.365Z,"21km SW of Salcha, Alaska",earthquake
2015-12-07T21:59:38.230Z,37.7728348,-122.5169983,0.56,1.27,md,5,221,0.07166,0.13,nc,nc72565596,2015-12-07T22:01:15.140Z,"8km W of San Francisco, California",earthquake
2015-12-07T21:51:04.880Z,33.8545,-117.4938333,-0.55,1.27,ml,30,77,0.05494,0.24,ci,ci37499600,2015-12-07T22:27:09.120Z,"4km SE of Home Gardens, California",quarry blast
2015-12-07T21:47:02.000Z,62.227,-151.6781,92.9,1.8,ml,,,,0.53,ak,ak12163917,2015-12-12T13:40:53.370Z,"82km W of Talkeetna, Alaska",earthquake
2015-12-07T21:45:35.100Z,38.822834,-122.8446655,1.26,0.85,md,14,71,0.007532,0.04,nc,nc72565591,2015-12-07T21:47:10.030Z,"9km WNW of The Geysers, California",earthquake
2015-12-07T21:43:02.000Z,59.0324,-136.8795,20.2,1.6,ml,,,,0.63,ak,ak12241491,2015-12-12T13:42:41.055Z,"85km WSW of Haines, Alaska",earthquake
2015-12-07T21:42:03.900Z,45.9395,-111.4718333,-2,1.05,md,7,158,0.279,0.04,mb,mb80111834,2015-12-08T00:53:19.820Z,"8km NE of Three Forks, Montana",quarry blast
2015-12-07T21:30:45.000Z,62.6353,-149.7362,58.2,1.3,ml,,,,0.61,ak,ak12163906,2015-12-12T13:40:18.675Z,"39km NNE of Talkeetna, Alaska",earthquake
2015-12-07T21:26:33.000Z,60.0148,-141.5611,8.5,1.4,ml,,,,0.44,ak,ak12241489,2015-12-12T13:42:40.342Z,"48km E of Cape Yakataga, Alaska",earthquake
2015-12-07T21:22:33.700Z,38.8203,-122.827,0.3,0.4,Md,17,43.1999965440003,0.008983153,0.01,nc,nc72565571,2015-12-09T18:36:03.092Z,"7km NW of The Geysers, California",earthquake
2015-12-07T21:20:36.350Z,35.557,-118.3298333,3.46,1.1,ml,15,165,0.139,0.13,ci,ci37499592,2015-12-07T22:07:36.403Z,"15km ESE of Lake Isabella, California",earthquake
2015-12-07T21:20:25.000Z,61.9545,-151.1807,66.5,1.7,ml,,,,0.32,ak,ak12163145,2015-12-12T13:40:52.479Z,"64km WNW of Willow, Alaska",earthquake
2015-12-07T21:17:44.960Z,38.8201675,-122.8270035,0.21,1.43,md,21,51,0.006927,0.03,nc,nc72565566,2015-12-07T21:19:20.850Z,"7km NW of The Geysers, California",earthquake
2015-12-07T21:00:47.360Z,38.8366667,-122.8296667,2.09,1.9,md,50,50,0.004934,0.03,nc,nc72565546,2015-12-10T03:24:28.140Z,"9km W of Cobb, California",earthquake
2015-12-07T20:59:35.370Z,38.8363333,-122.8293333,2.1,1.43,md,42,49,0.005308,0.05,nc,nc72565541,2015-12-10T23:39:38.972Z,"9km W of Cobb, California",earthquake
2015-12-07T20:34:34.000Z,63.0899,-151.4399,1.1,1.4,ml,,,,0.62,ak,ak12163061,2015-12-12T13:41:13.893Z,"109km NW of Talkeetna, Alaska",earthquake
2015-12-07T20:33:50.500Z,33.472,-116.4843333,9.97,1.11,ml,32,65,0.07091,0.19,ci,ci37499584,2015-12-07T21:25:58.008Z,"20km ESE of Anza, California",earthquake
2015-12-07T20:20:22.976Z,41.8975,-119.6348,11.1,1.2,ml,5,217.08,0.131,0.1786,nn,nn00521793,2015-12-07T23:56:58.526Z,"67km ESE of Lakeview, Oregon",earthquake
2015-12-07T20:19:20.570Z,33.4698333,-116.4838333,9.86,0.85,ml,23,101,0.07221,0.2,ci,ci37499576,2015-12-07T21:26:43.170Z,"20km ESE of Anza, California",earthquake
2015-12-07T20:11:36.000Z,62.6396,-149.6738,6.9,1.3,ml,,,,0.8,ak,ak12162300,2015-12-12T13:40:54.985Z,"41km NNE of Talkeetna, Alaska",earthquake
2015-12-07T20:04:19.470Z,33.6793333,-117.225,-0.56,0.97,ml,18,92,0.07953,0.18,ci,ci37499568,2015-12-07T21:37:45.743Z,"9km SW of Menifee, California",quarry blast
2015-12-07T19:53:25.000Z,64.8662,-149.0013,18.8,0.5,ml,,,,0.56,ak,ak12162228,2015-12-12T13:40:17.569Z,"32km N of North Nenana, Alaska",earthquake
2015-12-07T19:44:57.720Z,45.5778,-67.3446,7.35,1.7,ml,,62,0.407,0.17,us,us10004509,2015-12-08T03:41:44.040Z,"43km N of Calais, Maine",earthquake
2015-12-07T19:41:07.210Z,33.4701667,-116.4816667,10.26,0.86,ml,26,101,0.07075,0.21,ci,ci37499544,2015-12-07T21:26:50.730Z,"20km ESE of Anza, California",earthquake
2015-12-07T19:38:39.436Z,39.4072,-120.2133,12.2,0.2,ml,10,65.53,0.067,0.1101,nn,nn00521791,2015-12-07T23:50:44.347Z,"9km NNW of Truckee, California",earthquake
2015-12-07T19:26:31.000Z,60.1659,-152.3635,26.7,1,ml,,,,0.26,ak,ak12162225,2015-12-12T13:40:16.243Z,"41km SSE of Redoubt Volcano, Alaska",earthquake
2015-12-07T19:20:38.980Z,40.3126667,-121.5478333,2.39,1.04,md,7,256,0.1269,0.03,nc,nc72565476,2015-12-08T22:32:46.000Z,"26km W of Chester, California",earthquake
2015-12-07T19:16:16.000Z,65.1408,-149.4854,17,0.9,ml,,,,0.53,ak,ak12161468,2015-12-12T13:40:15.596Z,"56km ENE of Manley Hot Springs, Alaska",earthquake
2015-12-07T19:13:28.500Z,19.781,-65.5213,43,3.4,Md,11,284.4,1.48222022,0.23,pr,pr15341004,2015-12-08T03:15:59.188Z,"153km NNE of Vieques, Puerto Rico",earthquake
2015-12-07T19:10:20.590Z,4.1937,122.6787,577.23,4.3,mb,,96,3.6,0.78,us,us100044ur,2015-12-08T03:13:01.402Z,"220km SSE of Tabiauan, Philippines",earthquake
2015-12-07T18:56:14.470Z,38.8258333,-122.7443333,0.72,1.14,md,36,78,0.006601,0.07,nc,nc72565466,2015-12-12T08:32:49.110Z,"1km WNW of Cobb, California",earthquake
2015-12-07T18:54:33.250Z,38.754,73.1797,10,4.5,mb,,166,1.294,0.85,us,us100044tx,2015-12-08T02:57:01.386Z,"42km SW of Karakul, Tajikistan",earthquake
2015-12-07T18:53:35.900Z,32.4155,-115.2495,10.91,2.29,ml,17,148,0.04711,0.28,ci,ci37499520,2015-12-07T22:17:00.347Z,"9km NW of Delta, B.C., MX",earthquake
2015-12-07T18:51:01.440Z,36.0001678,-120.5670013,2.17,1.57,md,24,88,0.02632,0.08,nc,nc72565461,2015-12-07T18:52:34.870Z,"24km SW of Coalinga, California",earthquake
2015-12-07T18:48:55.840Z,-29.4948,-178.7819,287,4.6,mb,,107,0.785,0.94,us,us100044u0,2015-12-08T02:51:22.758Z,"89km WSW of Raoul Island, New Zealand",earthquake
2015-12-07T18:39:50.000Z,62.2131,-148.6539,33.3,1.2,ml,,,,0.58,ak,ak12161399,2015-12-12T13:40:14.958Z,"47km NNE of Sutton-Alpine, Alaska",earthquake
2015-12-07T18:36:33.000Z,59.7951,-153.4376,124.4,2.1,ml,,,,0.59,ak,ak12161398,2015-12-12T13:40:54.153Z,"83km E of Old Iliamna, Alaska",earthquake
2015-12-07T18:17:03.000Z,64.7097,-149.2804,12.8,0.3,ml,,,,0.62,ak,ak12161393,2015-12-12T13:40:13.485Z,"16km NNW of North Nenana, Alaska",earthquake
2015-12-07T18:03:08.840Z,-18.5993,-69.6991,88.02,4.9,mb,,67,0.319,0.78,us,us100044sw,2015-12-07T18:55:22.689Z,"46km SSW of Putre, Chile",earthquake
2015-12-07T18:00:32.000Z,53.444,-167.0082,70,1.6,ml,,,,0.15,ak,ak12241478,2015-12-12T13:42:39.628Z,"57km SSW of Unalaska, Alaska",earthquake
2015-12-07T17:51:47.660Z,38.2571,72.9473,10,4.7,mb,,112,1.25,0.93,us,us100044sm,2015-12-08T01:54:19.877Z,"89km W of Murghob, Tajikistan",earthquake
2015-12-07T17:51:11.290Z,47.7353333,-113.7903333,5.23,-0.29,md,4,262,0.197,0.02,mb,mb80111784,2015-12-07T18:34:40.980Z,"28km E of Polson, Montana",earthquake
2015-12-07T17:48:07.000Z,60.6698,-150.3587,45.6,1.3,ml,,,,0.16,ak,ak12241477,2015-12-12T13:42:38.760Z,"26km NE of Sterling, Alaska",earthquake
2015-12-07T17:41:15.220Z,-30.3253,-72.2232,9.99,4.9,mb,,88,0.615,1.28,us,us100044sc,2015-12-08T01:43:43.771Z,"94km WSW of Coquimbo, Chile",earthquake
2015-12-07T17:40:23.000Z,61.7091,-151.8718,97.4,1.7,ml,,,,0.57,ak,ak12160590,2015-12-12T13:40:56.728Z,"97km W of Willow, Alaska",earthquake
2015-12-07T17:36:26.176Z,38.4392,-118.3017,4.8,0.7,ml,5,135.52,0.028,0.0433,nn,nn00521783,2015-12-07T23:26:05.674Z,"29km ESE of Hawthorne, Nevada",earthquake
2015-12-07T17:22:49.830Z,36.4365,-89.4961667,10.78,1.55,md,19,60,0.03629,0.05,nm,nm60097542,2015-12-07T18:58:43.370Z,"6km NNW of Tiptonville, Tennessee",earthquake
2015-12-07T17:17:12.000Z,60.1241,-141.4063,0,1.1,ml,,,,0.35,ak,ak12160578,2015-12-12T13:40:12.273Z,"57km E of Cape Yakataga, Alaska",earthquake
2015-12-07T17:07:36.120Z,38.8063333,-122.8918333,5.13,2.32,md,60,56,0.01079,0.07,nc,nc72565441,2015-12-10T02:59:10.570Z,"10km E of Cloverdale, California",earthquake
2015-12-07T17:00:06.180Z,36.5848351,-121.4146652,1.37,1.65,md,10,83,0.01615,0.07,nc,nc72565436,2015-12-07T17:01:41.040Z,"9km NNE of Gonzales, California",earthquake
2015-12-07T16:58:34.880Z,42.903,-127.3805,10,3.6,ml,,273,2.239,1.1,us,us100044rc,2015-12-08T01:01:45.816Z,"236km W of Port Orford, Oregon",earthquake
2015-12-07T16:56:44.410Z,35.9925,-120.561,3.55,2.95,ml,93,39,0.01955,0.09,nc,nc72565431,2015-12-07T22:00:29.040Z,"24km SW of Coalinga, California",earthquake
2015-12-07T16:47:15.980Z,44.5343333,-110.9878333,4.95,1.03,md,6,109,0.108,0.1,uu,uu60131727,2015-12-07T18:06:59.980Z,"15km WNW of Old Faithful Geyser, Wyoming",earthquake
2015-12-07T16:40:22.000Z,60.99,-151.4022,64,1.7,ml,,,,0.44,ak,ak12159782,2015-12-12T13:41:13.095Z,"33km N of Nikiski, Alaska",earthquake
2015-12-07T16:35:15.540Z,4.8201,96.0787,9.78,4.7,mb,,123,0.955,0.87,us,us100044r3,2015-12-08T15:12:53.623Z,"49km SSW of Reuleuet, Indonesia",earthquake
2015-12-07T16:31:54.927Z,38.3837,-118.1121,8.7,1.2,ml,11,96.02,0.06,0.0788,nn,nn00521779,2015-12-07T23:19:49.381Z,"47km ESE of Hawthorne, Nevada",earthquake
2015-12-07T16:31:31.770Z,38.3819,-118.1075,8.9,0.9,ml,8,133.85,0.063,0.0693,nn,nn00521714,2015-12-07T18:56:38.198Z,"47km ESE of Hawthorne, Nevada",earthquake
2015-12-07T16:31:25.000Z,51.4485,-178.222,15.8,3,ml,,,,0.39,ak,ak12159770,2015-12-12T13:41:28.289Z,"48km S of Tanaga Volcano, Alaska",earthquake
2015-12-07T16:27:45.420Z,38.2539,72.7166,10,4.3,mb,,127,1.105,1.08,us,us100044qr,2015-12-08T14:59:17.799Z,"109km W of Murghob, Tajikistan",earthquake
2015-12-07T16:26:57.100Z,2.5569,99.1174,160.49,4.3,mb,,77,1.98,0.81,us,us100044ql,2015-12-08T14:43:39.441Z,"23km ESE of Parapat, Indonesia",earthquake
2015-12-07T16:22:35.470Z,36.1604,140.7253,52.09,4.7,mb,,148,0.438,0.48,us,us100044qb,2015-12-09T03:59:13.996Z,"20km SSE of Oarai, Japan",earthquake
2015-12-07T16:22:09.000Z,51.9242,-175.3007,71.8,3.4,ml,,,,0.36,ak,ak12159769,2015-12-12T13:40:44.780Z,"81km WSW of Atka, Alaska",earthquake
2015-12-07T16:16:44.328Z,41.8826,-119.629,6.3,1.6,ml,5,219.68,0.142,0.1287,nn,nn00521776,2015-12-07T23:10:23.590Z,"68km ESE of Lakeview, Oregon",earthquake
2015-12-07T16:16:39.110Z,45.5628,-67.3355,6.62,1.5,ml,,106,0.396,0.34,us,us10004508,2015-12-08T03:46:06.040Z,"41km N of Calais, Maine",earthquake
